"ID","question"
"428","our son is teething and it seems that the granules of Chamomilla are as indicated. however, I can not find dilution and dosage."
"429","I take the pill triella from 2weeks and I feel that my chest has grown. it is more shapely and lasts unlike before !! it is he going to continue ?? you will still grow it or stop ls in months ??"
"430","cycleane 30 and libido?"
"431","I got an IUD placed mirena there 10 days and I always bleeding since. it is not very abundant, but it is ""red"". Is this normal?"
"432","Seroxat = zero libido ..?"
"433","hello, here's now 1/2 3months I take the pill, during the months I was 3premier Trinordiol and I had sore breasts after taking 3semaines so my doctor advised me another pill and now I takes miniphase and I still have sore breasts but only at certain times. I do not know if the pill or something else that is responsible ?? thank you to enlighten me."
"434","What the pill daily gen?"
"435","cystic fibrosis and vaccines ??"
"436","where to buy tramadol ultram Zaldiar ixprim Contramal topalgic zamudol SUPEUDOL oxycontin methadone morphine oxycodone vicodin without prescription online Oxynorm in France Internet?"
"437","I still flows after the IUD Copper (MonaLisa 5 mini). For how much longer will I have?"
"438","I take diane 35. how to take this pill? Then I followed up two gold plates, he had to pause of 7 days between two wafers. suddenly, I do not know what to do?"
"439","A pharmacist asked whether the Bisoprolol Cristers is the generic Cardensiel because there is a difference between the two chemical salts"
"440","I take jasminelle, I started on a Saturday and I ended my last Friday wafer; I respect 7days and I resumed Saturday, 2.10 is good that?"
"441","I was prescribed the zincum metallicum in which case t is used?"
"442","I caught a mega sunburn because I fell asleep in my garden, I have not cream after sun or biafine. I then applied the Homeoplasmine on my sunburn?"
"443","effexor and vision disorders: is it permanent?"
"444","is that the taking valacyclovir during pregnancy causes the effect on the baby?"
"445","jasminelle is a new pill?"
"446","With current Seroplex and xanax, what analgesic can I take?"
"447","effexor libido and ??"
"448","tt hello world! Here I pri duphaston, tablets to bring my rules as to the causes of strees exams I was deregulated. after the last stamp duphaston (10th) I got my period and then I started taking Trinordiol but until the board concludes my rules do not stop !! Is this normal? by cons when I started the second plate Trinordiol everything is back to normal there is no bleeding. otherwise 1Other question is what is likely to have trouble having 1 child if you take the pill for 1 or 2 children knowing that I have not been pregnant ??"
"449","Asthma in Stodal syrup?"
"450","My gygy gave me a pill daily Ge I have taken 3 days after removing the IUD mirena. arrival at the end of my plate, no rules during the stop and I usually took my second plate, but nothing neither rules nor ovulation. what should I do ?"
"451","do you know if the Seroxat is fattening?"
"452","in my second week of pill-taking I had a forgets to 2 days that I had non-secure reports, when I'm in my appercu I took my pill taken as if nothing had happened .. and I denouveau had bleeding (5 days this time) .I just finished my plate and I had my rule today as if nothing was passing, I have a risk of pregnancy?"
"453","I'll buy me Mitosyl to fight against the redness of my glans. Is it a good choice ?"
"454","I just swallowed an entire box of nordaz 7.5, you believe it can be dangerous?"
"455","forgets 2 pills during the second week, what to do?"
"456","can I enchainer my two pads to prevent my rules for this month?"
"457","I would start a course of cystine b6. I have heard that in France the price was 3 €?"
"458","I am a very angoisée in general, aconite can help me?"
"459","Qlaira and vaginal dryness, change for IUD?"
"460","Prexidine: how to use?"
"461","detoxat: how is it metabolized?"
"462","my new homeo asked me to drop my homeopathic products for a single product that not netrouve pharmacy: naja 200k. does anyone know ??"
"463","it seems that there is a risk of multiple pregnancies in clomid?"
"464","I was prescribed Medorrhinum in 3 doses, morning horror, I had red chestnut losses, is it because of this medicine?"
"465","I'm on yaz. I got my period that ended it 1 week ago mas I tjrs light brown losses would that spotting? What is actually ??"
"466","gelsinuim and ignatia placebo?"
"467","Prevenar warmed: ineffective or riskier?"
"468","I got off my sterile copper it two weeks ago do not support this one for a year and a half. but it has been two weeks since I have this loss is normal?"
"469","I use Mélodia since 2 months I'm out of rule, I have a risk of pregnancy?"
"470","Can we replace one injection of Engerix B20 2 B10 injections of Engerix?"
"471","3semaines pregnant, I have itching in the vulva. I wondered if I could used Daktarin cream gyno ??"
"472","I would like to know the release date of the vaccine against influenza in order to vaccinate my daughter at the earliest?"
"473","I am diabetic insulin dependent. my doctor presrit me a antiténanique REPEVAX vaccine. Can I fair injecting myself?"
"474","What inhibitors proton pump?"
"475","The use of flagyl in pregnancy is possible?"
"476","my sister has pulmonary embolism and wondered if she could use NuvaRing?"
"477","is that someone knows about essential oils? (How to use them, they choose oil for such a problem, advice, experience, efficiency)"
"478","Weight gain in abilify it is a side effect?"
"479","hello I would like to know whether a pregnant woman has already taken the antibiotic amoxicillin?"
"480","What is Erythrocine?"
"481","Is it possible to take oflocet 200 during pregnancy?"
"482","I stopped the pill and I Trinordiol large abdominal pain, nausea, sore skull. I wonder if this is an effect of the pill?"
"483","I wonder if anyone knows after how long does the pill varnoline effective?"
"484","I stopped cycléane 20 there 4 years and then I wait for my period to resume. I would like to know how much the 3 chips now?"
"485","stop and resume the antibiotic. it's dangerous or not?"
"486","j take Minesse and I have forgotten to take one tablet in the middle of the plate and when I've finished this one there 11 days I have not had my reds .. .. do you think I could be pregnant?"
"487","I took clomid j3 to D7. there I am j15, and it pulls me in the ovaries when I walk; does it mean that I'm pregnant?"
"488","novatrex and weight gain?"
"489","is what you think you can be addicted to tetrazepam? I am treated with this medication. the problem is that the more time passes the more I take. I tried to stop taking, but I was often irritable, I started to resume."
"490","paracetamol overdose ??"
"491","neoral"
"492","a What are proteins?"
"493","Are the side effects of Zoloft are rare?"
"494","What about prescription Salbutamol or Terbutaline aerosol by a general practitioner (emergency)?"
"495","What treats aloe vera?"
"496","4th reminder necessary Prevenar?"
"497","I just learned that I'm enceinte..savez sure if I can continue rubozinc?"
"498","cycléane 20 she makes you fat?"
"499","Effizinc and pregnant?"
"500","From how long after stopping the oral contraceptive menstruation they come back?"
"501","hello here I am under optidtil pill for some months past months I had a 3-day oblivion. i'm doing pregnancy test are negative here tonight I had my 24th day cycles I should have my Sunday rules and I've realized that I traded yesterday on the last yellow tablets with a placebo tablet. tonight so I took the yellow pills. there is there any risk of becoming pregnant or not?"
"502","there he is someone who knows a dependence on Crestor 20mg, anti cholesterol?"
"503","hello, I would like to know from those like me who are addicted to nasal drops (rebound effect), what is the average time to find a nose outlet after stopping the medicine? to summarize my story which is very common in many other addicts vasoconstrictor: there are about 5 years, I have developed a first addiction to nasal drops (rhinospray). after a year of habituation, I took an appointment at ENT who prescribed the nasonex (nasal steroid) and it had pretty well. I have ""relapsed"" several months later. I then repeated 3 years later an appointment with an ENT prescribed me as the nasonex. the desired effect was not at the rendezvous (addiction was much longer than the first time) and I ' I quickly abandoned (those who have the same addiction as I know how painful it is to live with a stuffy nose sore accompanying the head). Tuesday, March 24 at 20h, I decided to end my addiction to nasal drops. Obviously, the first 24 hours were very painful (especially headaches), but it was gradually bearable. at present, I am in my fourth day off and although I have a clear nostril at 90%, I always another completely blocked nostril from the start and I almost many once ""relapse"" in the lead. I take from time to time when breathing becomes difficult oral nasal decongestants (which it does not cause nor support the drug rhinitis) but its effect is quite limited. all this to come back to my original question: what is the average time to find a nose completely led after stopping the medicine? I also think that after all these years, it may not be possible that it is entirely free .. thank you for your opinion"
